Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
22,Male,CSE,6,2,1,5,1,3,1,1,6,2,4,6,25,0,5,3,8,6,80,0,1,Night (6:00 PM - 6:00 AM),68
26,Male,CSE,2,5,5,8,80,5,0,0,9,10,6,0,70,0,4,3,8,7,240,1,1,Morning (6:00 AM - 12:00 PM),94
24,Male,CSE,1,7,4,4,95,6,1,0,5,2,10,3,1,0,5,10,3,8,60,1,0,Night (6:00 PM - 6:00 AM),82
21,Male,CSE,1,2,2,8,76,5,0,0,5,2,4,2,20,1,6,5,8,5,6,0,1,Night (6:00 PM - 6:00 AM),69
20,Male,CSE,1,2,10,5,80,2,0,0,5,1,5,5,70,0,8,6,6,6,140,1,1,Night (6:00 PM - 6:00 AM),90
21,Male,CSE,1,0,18,6,90,10,0,0,8,0,4,0,20,0,3,3,5,5,2,1,0,Night (6:00 PM - 6:00 AM),71
21,Female,BCOM,1,0,6,7,65,10,1,1,6,10,4,4,2,0,3,4,1,4,30,1,1,Night (6:00 PM - 6:00 AM),81
21,Female,CSE,3,0,8,6,76,5,1,0,6,0,3,1,90,0,2,2,5,7,300,1,1,Night (6:00 PM - 6:00 AM),72
23,Male,CSE,5,3,7,7,75,5,1,0,8,0,3,0,30,0,8,3,6,5,60,1,0,Morning (6:00 AM - 12:00 PM),78
22,Female,BA,0,2,5,1,75,6,1,0,8,2,5,0,50,0,2,5,7,7,20,1,1,Morning (6:00 AM - 12:00 PM),68
21,Male,BBA,6,1,8,4,75,8,1,0,11,5,3,5,1,0,8,7,6,5,30,1,0,Morning (6:00 AM - 12:00 PM),85
21,Male,CSE,1,4,3,5,0,3,1,0,8,3,8,4,3,1,1,8,8,1,30,1,1,Night (6:00 PM - 6:00 AM),88
20,Non-binary,BBA,2,4,6,8,95,3,1,1,9,2,13,0,600,0,7,7,10,7,0,1,0,Afternoon (12:00 PM - 6:00 PM),72
21,Male,BA,1,3,7,8,86,5,1,0,8,2,7,6,300,0,6,9,7,4,40,1,0,Night (6:00 PM - 6:00 AM),98
21,Male,CSE,1,4,4,4,98,6,0,1,6,4,3,2,20,1,3,7,5,3,60,1,1,Night (6:00 PM - 6:00 AM),69
23,Male,CSE,2,2,4,2,85,4,0,1,8,2,13,4,5,1,9,2,10,3,1,1,0,Night (6:00 PM - 6:00 AM),81
22,Female,CSE,4,0,1,5,100,4,0,0,10,1,10,3,1,0,9,8,8,6,70,1,1,Night (6:00 PM - 6:00 AM),70
21,Male,CSE,1,1,8,8,30,8,1,1,9,0,8,1,40,0,4,1,8,5,70,1,1,Afternoon (12:00 PM - 6:00 PM),89
18,Male,CSE,2,0,8,6,55,7,1,0,6,1,12,0,10,0,1,4,8,7,50,1,0,Night (6:00 PM - 6:00 AM),74
20,Male,BBA LLB,2,0,12,6,45,8,1,0,8,2,2,6,45,0,7,7,3,5,40,1,1,Morning (6:00 AM - 12:00 PM),88
35,Female,CSE,5,2,5,5,76,7,0,1,6,1,5,4,0,0,7,5,8,7,3,1,1,Morning (6:00 AM - 12:00 PM),82
22,Male,BA LLB,3,0,8,6,75,3,0,0,6,1,5,7,5,0,5,3,8,5,25,1,1,Night (6:00 PM - 6:00 AM),98
19,Male,CSE,2,1,6,7,96,8,0,1,6,0,5,0,40,1,9,3,6,8,80,1,1,Night (6:00 PM - 6:00 AM),70
22,Prefer not to say,BBA,6,1,7,6,79,2,1,1,6,2,3,0,20,0,9,1,5,4,30,0,1,Night (6:00 PM - 6:00 AM),75
23,Male,CSE,6,2,5,2,79,10,0,0,12,1,3,6,30,0,2,3,7,5,60,1,1,Night (6:00 PM - 6:00 AM),78
24,Male,CSE,0,0,6,5,80,10,0,0,8,2,5,6,60,0,4,1,5,4,0,1,1,Morning (6:00 AM - 12:00 PM),78
24,Male,MBA,8,1,3,3,3,8,1,0,10,0,6,2,25,0,8,3,10,6,180,1,1,Afternoon (12:00 PM - 6:00 PM),85
23,Male,CSE,1,3,5,5,90,9,0,0,5,10,10,2,15,0,8,9,3,5,30,1,1,Morning (6:00 AM - 12:00 PM),66
18,Female,CSE,4,3,3,5,78,10,1,0,5,10,3,0,10,0,2,7,8,7,80,1,0,Morning (6:00 AM - 12:00 PM),8
24,Male,CSE,2,1,7,6,79,9,1,0,8,0,6,4,60,0,5,5,6,7,15,1,0,Night (6:00 PM - 6:00 AM),88
26,Male,BBA,12,1,8,6,92,2,0,0,7,1,2,3,10,0,5,2,4,5,60,1,1,Night (6:00 PM - 6:00 AM),10
20,Male,BA,3,4,5,4,65,6,0,0,8,2,6,0,600,0,9,7,5,10,50,1,1,Afternoon (12:00 PM - 6:00 PM),85
22,Female,CSE,2,4,4,4,89,8,1,1,10,0,10,2,2,1,8,9,10,7,100,1,0,Morning (6:00 AM - 12:00 PM),94
19,Female,BA LLB,1,2,8,5,68,6,0,0,5,1,4,3,25,0,7,5,7,4,25,1,0,Night (6:00 PM - 6:00 AM),80
26,Male,CSE,1,2,12,3,67,5,0,0,6,2,4,2,30,0,4,6,10,10,60,1,1,Night (6:00 PM - 6:00 AM),100
25,Male,BCA,4,1,8,7,74,6,0,0,7,0,7,6,30,0,6,5,2,4,30,1,1,Night (6:00 PM - 6:00 AM),95
24,Female,CSE,1,5,8,12,95,5,0,0,8,2,13,5,30,0,3,5,7,5,60,1,1,Morning (6:00 AM - 12:00 PM),90
23,Male,BA,1,7,13,6,85,1,0,1,10,2,3,4,10,0,10,9,4,7,120,1,0,Afternoon (12:00 PM - 6:00 PM),33
20,Male,BA,3,3,5,5,93,8,0,1,8,0,7,5,5,0,7,7,5,5,200,1,0,Night (6:00 PM - 6:00 AM),70
20,Male,BCOM,1,4,7,2,45,1,0,0,9,3,5,6,15,0,4,8,10,2,60,1,1,Night (6:00 PM - 6:00 AM),80
35,Female,MBA,1,4,10,6,90,9,1,0,4,0,3,5,30,0,1,3,9,10,10,1,1,Night (6:00 PM - 6:00 AM),72
22,Male,CSE,9,2,10,3,74,10,0,0,2,4,5,4,0,0,7,1,5,5,3,1,1,Night (6:00 PM - 6:00 AM),85
21,Female,CSE,2,0,8,6,85,6,0,1,8,4,4,6,30,0,10,3,8,6,40,1,1,Night (6:00 PM - 6:00 AM),85
24,Male,CSE,6,3,8,7,85,7,1,0,6,1,4,1,6,0,4,10,2,9,50,1,1,Night (6:00 PM - 6:00 AM),86
30,Male,CSE,0,0,10,6,80,7,1,0,8,2,4,0,60,0,10,5,7,6,0,1,1,Night (6:00 PM - 6:00 AM),78
22,Male,BA LLB,3,0,15,4,85,6,0,0,10,3,8,6,25,0,8,9,6,3,100,1,1,Night (6:00 PM - 6:00 AM),85
22,Male,CSE,5,3,10,4,96,6,1,0,5,0,2,4,45,0,7,7,1,7,120,1,1,Night (6:00 PM - 6:00 AM),60
21,Male,CSE,6,2,5,5,90,6,0,0,8,1,10,0,30,0,6,7,7,4,40,1,1,Night (6:00 PM - 6:00 AM),85
24,Male,CSE,1,7,3,6,20,4,0,1,10,0,14,3,40,1,10,6,5,10,120,1,0,Night (6:00 PM - 6:00 AM),80
21,Male,CSE,4,7,5,5,85,3,0,0,6,2,7,0,6,0,3,9,10,7,10,1,1,Night (6:00 PM - 6:00 AM),70
22,Male,DROPOUT,9,3,8,5,20,3,0,0,8,2,6,4,3,0,10,8,5,6,25,1,0,Morning (6:00 AM - 12:00 PM),83
21,Female,CSE,1,1,12,6,20,6,1,0,10,2,3,3,10,0,7,7,6,8,50,1,1,Night (6:00 PM - 6:00 AM),72
19,Male,CSE,3,0,12,4,100,6,1,0,2,0,5,5,10,0,10,3,8,7,30,1,0,Afternoon (12:00 PM - 6:00 PM),90
22,Male,B.DES,1,3,8,3,74,3,0,0,8,4,3,5,300,1,9,1,5,2,30,1,1,Morning (6:00 AM - 12:00 PM),60
20,Male,CSE,3,0,4,2,50,1,1,0,6,3,14,6,5,0,10,7,5,7,30,1,1,Morning (6:00 AM - 12:00 PM),83
18,Male,BBA,3,2,13,7,95,7,1,0,8,2,10,5,5,0,6,2,1,7,30,1,1,Night (6:00 PM - 6:00 AM),90
21,Male,CSE,12,1,8,6,74,8,0,0,8,1,7,4,3,0,7,6,8,10,30,1,1,Night (6:00 PM - 6:00 AM),75
20,Male,CSE,3,2,3,4,72,3,0,0,6,1,5,7,25,0,5,2,8,7,56,1,0,Night (6:00 PM - 6:00 AM),86
20,Male,BBA,2,7,1,1,3,3,0,0,8,2,4,4,25,0,3,10,8,7,360,1,1,Night (6:00 PM - 6:00 AM),70
21,Prefer not to say,CSE,1,1,10,5,95,2,0,0,7,0,14,3,2,0,3,6,9,8,30,1,1,Night (6:00 PM - 6:00 AM),86
22,Male,CSE,1,0,7,6,85,9,0,0,6,0,6,3,10,0,4,6,3,8,30,1,0,Night (6:00 PM - 6:00 AM),82
19,Male,BA LLB,1,3,13,4,50,8,1,0,10,3,7,3,30,0,10,9,10,5,15,1,1,Afternoon (12:00 PM - 6:00 PM),80
26,Female,BSC,3,3,1,6,85,4,1,0,5,2,5,5,0,0,10,1,8,7,2,1,0,Night (6:00 PM - 6:00 AM),70
20,Male,BCOM,5,7,8,5,34,1,0,0,6,0,4,0,20,0,3,2,9,5,30,1,0,Morning (6:00 AM - 12:00 PM),72
22,Male,BSC,0,4,4,7,50,2,0,0,9,0,3,2,25,1,7,7,8,5,6,1,0,Night (6:00 PM - 6:00 AM),78
21,Female,CSE,1,1,8,7,50,3,0,0,6,1,3,3,100,0,7,1,6,6,0,1,0,Night (6:00 PM - 6:00 AM),71
24,Male,BBA,12,1,6,6,90,3,0,1,6,1,7,0,10,0,2,3,8,3,40,0,0,Night (6:00 PM - 6:00 AM),70
21,Male,CSE,6,4,2,5,74,3,0,0,6,2,8,7,30,0,2,7,4,6,300,1,1,Afternoon (12:00 PM - 6:00 PM),80
30,Male,CSE,1,1,6,6,45,7,1,0,12,2,7,4,5,0,10,10,5,10,1,1,0,Night (6:00 PM - 6:00 AM),75
21,Female,CSE,5,2,4,4,68,10,0,0,8,0,5,0,40,0,9,5,3,7,60,0,0,Night (6:00 PM - 6:00 AM),80
22,Female,CSE,2,0,12,6,80,10,1,0,6,3,5,4,5,0,10,9,3,4,540,1,0,Night (6:00 PM - 6:00 AM),81
20,Male,CSE,4,3,7,3,72,4,1,0,8,1,8,3,50,0,9,3,9,5,20,1,0,Afternoon (12:00 PM - 6:00 PM),82
21,Female,CSE,1,3,6,6,92,8,0,0,6,1,5,4,25,0,7,1,3,5,80,1,1,Morning (6:00 AM - 12:00 PM),80
25,Female,MBA,3,2,8,6,98,3,0,0,8,1,4,0,60,0,9,3,6,4,10,1,1,Afternoon (12:00 PM - 6:00 PM),85
20,Male,CSE,12,0,3,12,76,7,1,0,4,0,4,5,70,0,4,5,2,7,60,1,0,Night (6:00 PM - 6:00 AM),85
20,Male,BSC,2,1,10,5,90,8,0,0,6,1,12,7,20,0,5,5,5,7,25,1,0,Night (6:00 PM - 6:00 AM),70
23,Female,CSE,3,0,1,5,74,3,1,0,7,1,4,0,1,0,8,3,5,7,540,0,0,Afternoon (12:00 PM - 6:00 PM),89
19,Male,CSE,1,0,3,5,85,8,1,0,7,1,6,1,100,0,10,2,10,5,40,1,0,Afternoon (12:00 PM - 6:00 PM),98
20,Male,CSE,2,0,6,5,33,9,1,0,6,1,2,3,1,0,7,10,8,7,30,1,0,Morning (6:00 AM - 12:00 PM),90
20,Male,CSE,4,0,6,5,33,7,1,0,6,2,6,5,1,0,5,9,3,5,9,1,1,Afternoon (12:00 PM - 6:00 PM),90
21,Male,CSE,4,1,10,6,67,5,1,0,8,2,8,4,15,1,4,9,8,1,3,1,0,Morning (6:00 AM - 12:00 PM),82
20,Male,CSE,6,2,6,6,89,9,0,1,6,2,3,3,120,0,5,2,10,8,10,0,1,Morning (6:00 AM - 12:00 PM),90
35,Male,CSE,2,0,7,6,44,1,0,1,8,2,4,3,10,1,7,9,6,5,60,0,0,Morning (6:00 AM - 12:00 PM),85
23,Male,CSE,3,0,8,6,50,1,0,0,10,0,10,2,60,0,5,1,7,6,30,1,0,Morning (6:00 AM - 12:00 PM),50
20,Male,CSE,1,3,2,5,86,10,0,0,7,1,10,5,1,0,2,7,7,5,60,0,0,Afternoon (12:00 PM - 6:00 PM),80
22,Male,BSC,5,2,6,6,67,10,1,0,10,6,12,5,6,0,7,9,5,8,56,1,1,Night (6:00 PM - 6:00 AM),68
21,Male,CSE,1,0,6,4,77,9,1,0,8,1,12,5,5,0,5,5,9,8,80,1,1,Night (6:00 PM - 6:00 AM),84
18,Male,B.DES,1,4,12,6,20,10,0,0,8,0,10,0,15,0,4,7,3,8,60,1,0,Night (6:00 PM - 6:00 AM),78
21,Female,BHMS,0,0,10,3,50,5,0,0,6,10,2,1,60,1,8,5,10,1,30,1,1,Morning (6:00 AM - 12:00 PM),8
25,Male,CSE,3,7,12,3,76,7,0,0,6,4,4,4,5,0,2,8,5,7,120,1,1,Morning (6:00 AM - 12:00 PM),86
20,Male,CSE,5,1,10,4,79,7,1,0,6,0,8,6,1,0,6,2,5,2,65,1,1,Morning (6:00 AM - 12:00 PM),90
19,Male,BBA,4,1,5,4,76,9,0,0,6,1,12,3,0,0,4,2,10,7,10,1,1,Night (6:00 PM - 6:00 AM),33
24,Female,CSE,3,3,8,6,67,8,1,1,6,2,9,4,30,0,2,5,5,4,40,1,1,Night (6:00 PM - 6:00 AM),91
24,Male,BCA,2,3,1,5,65,6,0,0,6,1,10,0,2,0,5,1,1,7,9,1,1,Night (6:00 PM - 6:00 AM),78
21,Male,CSE,3,1,10,6,79,6,1,0,3,2,5,4,25,0,8,9,5,4,50,1,1,Morning (6:00 AM - 12:00 PM),80
20,Male,CSE,2,1,10,8,76,7,1,1,6,2,7,4,1,1,6,2,10,6,240,1,0,Night (6:00 PM - 6:00 AM),89
21,Female,CSE,1,2,3,6,92,7,1,1,7,0,10,4,25,1,7,4,8,10,30,1,0,Night (6:00 PM - 6:00 AM),88
20,Male,CSE,1,1,8,3,52,2,1,1,7,2,5,0,3,0,7,2,7,8,40,1,1,Night (6:00 PM - 6:00 AM),84
20,Female,CSE,5,1,14,5,87,6,1,1,6,1,6,7,40,1,1,9,3,4,6,1,0,Night (6:00 PM - 6:00 AM),74
24,Male,CSE,4,3,10,6,74,9,0,0,6,1,3,7,30,0,5,6,1,8,0,1,1,Morning (6:00 AM - 12:00 PM),81
26,Male,CSE,1,7,6,4,67,6,1,1,6,2,7,6,30,0,3,5,7,8,9,1,1,Morning (6:00 AM - 12:00 PM),72
23,Male,CSE,1,0,7,6,80,5,1,1,12,2,5,2,60,1,4,6,6,6,25,1,0,Night (6:00 PM - 6:00 AM),75
21,Male,CSE,2,2,7,1,80,9,1,0,7,0,10,7,20,0,5,5,8,5,100,1,1,Morning (6:00 AM - 12:00 PM),91
19,Male,BA,1,4,10,12,77,10,0,0,8,3,8,5,30,0,10,7,3,7,30,1,1,Night (6:00 PM - 6:00 AM),72
20,Female,CSE,1,2,12,8,91,10,0,1,8,1,3,2,4,1,10,7,5,10,30,1,0,Night (6:00 PM - 6:00 AM),70
19,Male,CSE,4,2,7,7,84,6,1,1,9,2,2,4,25,0,5,3,5,8,120,1,0,Night (6:00 PM - 6:00 AM),86
20,Female,CSE,4,1,7,12,95,3,1,1,5,10,4,7,0,1,8,7,8,1,30,1,1,Night (6:00 PM - 6:00 AM),89
22,Male,BBA,2,2,10,4,77,8,0,0,5,3,6,0,5,0,4,5,5,2,60,1,1,Night (6:00 PM - 6:00 AM),82
20,Female,CSE,0,7,8,4,91,9,1,0,7,0,7,3,15,0,4,6,6,1,35,1,1,Night (6:00 PM - 6:00 AM),86
22,Male,BCA,3,3,5,4,74,10,0,1,8,2,3,3,90,0,2,7,9,5,20,1,1,Morning (6:00 AM - 12:00 PM),89
21,Male,CSE,4,1,10,8,20,8,1,1,7,3,6,7,40,0,7,7,6,7,10,1,0,Night (6:00 PM - 6:00 AM),93
24,Male,CSE,0,1,3,4,87,9,1,0,7,2,4,3,50,0,3,9,6,7,0,1,1,Night (6:00 PM - 6:00 AM),68
24,Male,CSE,3,0,10,6,93,10,0,0,8,1,5,1,45,0,1,9,9,8,150,1,0,Night (6:00 PM - 6:00 AM),85
22,Male,BBA,3,4,3,6,20,8,1,1,6,1,6,4,300,1,8,3,6,4,540,1,0,Morning (6:00 AM - 12:00 PM),92
18,Male,CSE,1,0,10,2,92,7,1,0,8,1,5,7,25,0,2,7,4,1,45,1,1,Afternoon (12:00 PM - 6:00 PM),80
23,Male,B.DES,2,1,15,11,70,8,1,1,6,3,5,5,5,0,4,8,9,6,40,1,1,Morning (6:00 AM - 12:00 PM),50
20,Male,CSE,0,3,3,5,77,1,1,0,7,1,14,1,2,1,10,1,10,7,65,1,1,Night (6:00 PM - 6:00 AM),88
20,Male,BBA,3,1,12,3,85,10,1,0,9,0,6,0,3,0,8,1,5,5,60,1,0,Night (6:00 PM - 6:00 AM),76
21,Male,CSE,5,3,12,4,67,8,0,0,6,3,2,0,25,0,8,6,6,1,80,1,1,Night (6:00 PM - 6:00 AM),85
30,Non-binary,BBA,1,2,8,7,91,10,1,0,7,1,8,7,15,0,7,5,2,7,10,1,0,Morning (6:00 AM - 12:00 PM),89
27,Male,CSE,4,0,6,6,93,5,1,0,2,1,7,4,60,0,10,9,4,4,30,1,0,Night (6:00 PM - 6:00 AM),50
21,Female,CSE,0,0,1,3,85,7,0,0,8,1,3,3,40,0,8,5,4,5,25,1,1,Night (6:00 PM - 6:00 AM),74
21,Male,CSE,2,1,12,6,80,2,0,0,8,3,2,2,60,0,4,10,9,4,60,1,0,Afternoon (12:00 PM - 6:00 PM),76
20,Male,BHMS,1,1,15,5,33,6,0,0,7,2,4,7,3,0,10,4,6,5,0,0,1,Night (6:00 PM - 6:00 AM),82
21,Female,BA,5,3,2,5,83,7,1,0,6,2,5,4,60,1,3,7,8,5,40,1,1,Night (6:00 PM - 6:00 AM),76
24,Male,BCA,3,3,4,7,95,9,1,1,7,0,5,0,40,0,3,7,6,8,20,1,0,Night (6:00 PM - 6:00 AM),72
20,Female,B.DES,2,1,10,5,75,10,0,0,6,1,12,1,30,0,9,6,5,8,1,1,0,Afternoon (12:00 PM - 6:00 PM),76
20,Male,CSE,4,2,8,8,98,7,0,0,7,1,8,0,120,0,10,5,5,6,120,1,0,Night (6:00 PM - 6:00 AM),75
24,Male,CSE,1,2,1,6,90,5,0,0,8,2,6,7,25,0,1,3,7,5,60,1,1,Afternoon (12:00 PM - 6:00 PM),70
20,Male,BBA,1,0,8,8,72,8,1,0,8,3,6,5,60,0,6,5,2,6,30,1,1,Night (6:00 PM - 6:00 AM),98
20,Male,CSE,2,3,2,6,92,4,0,1,4,3,5,3,60,0,3,9,10,5,20,1,1,Night (6:00 PM - 6:00 AM),84
24,Non-binary,CSE,1,3,3,4,78,1,0,0,6,1,13,4,120,0,4,9,6,5,70,1,0,Morning (6:00 AM - 12:00 PM),95
21,Male,BA,4,0,7,3,64,9,1,0,9,6,1,2,5,0,9,9,4,5,60,1,0,Night (6:00 PM - 6:00 AM),80
20,Male,DROPOUT,2,3,5,4,76,9,0,0,7,0,5,4,100,0,1,3,6,10,20,1,0,Morning (6:00 AM - 12:00 PM),88
19,Male,CSE,6,0,12,4,50,6,0,0,10,2,7,0,25,0,1,9,2,7,60,1,0,Afternoon (12:00 PM - 6:00 PM),60
24,Male,BBA,2,2,8,6,85,10,1,0,6,1,7,0,20,1,6,10,5,5,15,0,0,Night (6:00 PM - 6:00 AM),80
19,Male,CSE,4,4,0,7,93,8,1,0,7,2,4,4,5,0,7,7,7,7,60,1,1,Morning (6:00 AM - 12:00 PM),82
58,Male,MBA,1,3,10,4,75,3,1,0,7,2,4,0,120,0,2,9,5,8,50,1,1,Night (6:00 PM - 6:00 AM),72
20,Male,CSE,1,0,12,6,65,10,1,0,6,2,2,6,20,0,7,7,10,6,90,1,1,Night (6:00 PM - 6:00 AM),77
20,Male,CSE,4,5,7,5,45,6,0,0,4,2,12,5,50,0,9,9,8,1,70,1,1,Night (6:00 PM - 6:00 AM),74
21,Female,CSE,0,1,4,6,100,7,1,0,5,1,6,5,10,0,1,3,2,5,56,1,1,Morning (6:00 AM - 12:00 PM),70
21,Prefer not to say,CSE,0,1,6,5,85,7,1,0,7,2,5,0,40,0,2,4,8,10,60,1,1,Night (6:00 PM - 6:00 AM),92
20,Male,BCOM,2,1,13,7,74,8,0,1,10,2,7,6,30,0,7,1,9,6,30,0,1,Afternoon (12:00 PM - 6:00 PM),80
24,Male,CSE,2,1,8,4,93,6,0,0,6,2,7,5,240,0,5,3,6,4,20,1,1,Morning (6:00 AM - 12:00 PM),80
22,Male,CSE,1,2,7,5,65,8,0,0,8,0,6,5,120,0,8,8,8,1,0,1,0,Afternoon (12:00 PM - 6:00 PM),90
20,Female,CSE,3,3,24,4,78,6,1,0,6,2,7,4,40,0,10,2,2,10,10,0,0,Night (6:00 PM - 6:00 AM),89
22,Male,BBA,3,2,4,5,45,8,1,0,6,0,7,5,15,0,4,1,5,8,50,0,1,Night (6:00 PM - 6:00 AM),84
27,Female,CSE,0,3,12,2,74,7,0,0,7,6,8,3,15,0,5,3,9,4,540,1,0,Morning (6:00 AM - 12:00 PM),74
22,Female,CSE,2,3,8,2,90,8,0,1,2,2,3,2,600,0,2,5,1,7,30,1,0,Night (6:00 PM - 6:00 AM),80
21,Male,BBA,1,3,6,2,72,5,1,1,12,0,4,3,5,0,10,3,3,1,15,1,0,Night (6:00 PM - 6:00 AM),87
21,Non-binary,B.DES,2,1,7,7,55,7,0,0,6,2,6,0,60,0,9,1,3,2,25,1,1,Morning (6:00 AM - 12:00 PM),70
25,Male,CSE,1,1,3,6,69,8,0,0,5,1,2,4,20,1,7,9,10,5,50,1,0,Night (6:00 PM - 6:00 AM),91
20,Prefer not to say,B.DES,5,2,10,4,80,8,0,0,7,5,8,6,25,0,10,8,1,8,40,1,1,Night (6:00 PM - 6:00 AM),90
20,Male,CSE,4,1,2,4,77,8,0,0,6,4,6,2,35,0,7,10,5,4,60,1,0,Night (6:00 PM - 6:00 AM),71
20,Male,BBA,5,1,8,5,79,4,1,0,8,2,8,3,40,0,1,1,10,9,10,1,1,Afternoon (12:00 PM - 6:00 PM),88
21,Male,CSE,3,0,1,4,95,10,1,0,7,0,4,6,120,0,5,9,10,9,2,1,0,Night (6:00 PM - 6:00 AM),75
20,Male,BBA LLB,2,2,8,5,79,1,1,1,11,3,8,4,60,0,10,5,8,2,200,1,0,Night (6:00 PM - 6:00 AM),80
20,Male,CSE,1,0,10,8,45,6,1,1,8,1,1,1,5,1,8,8,9,8,15,1,1,Morning (6:00 AM - 12:00 PM),85
22,Female,CSE,1,3,10,5,93,9,1,0,7,1,4,6,50,0,4,5,8,8,40,1,1,Night (6:00 PM - 6:00 AM),85
20,Female,CSE,4,1,24,4,55,7,0,0,8,2,4,0,2,0,5,10,5,7,60,0,0,Night (6:00 PM - 6:00 AM),85
20,Male,CSE,6,2,1,1,92,9,1,0,8,5,7,7,1,0,7,5,7,9,10,0,1,Morning (6:00 AM - 12:00 PM),98
21,Male,MBA,1,1,8,4,74,10,1,0,6,2,6,5,0,0,10,2,8,7,120,1,0,Night (6:00 PM - 6:00 AM),75
21,Male,BHMS,6,1,13,7,87,8,0,0,8,3,13,0,10,0,5,7,5,1,400,1,1,Morning (6:00 AM - 12:00 PM),85
21,Male,BBA,6,2,8,4,74,8,0,0,8,2,7,0,5,0,10,10,3,7,25,1,0,Night (6:00 PM - 6:00 AM),71
21,Female,BBA,3,4,8,4,65,4,0,0,4,2,9,1,60,0,2,6,9,10,30,1,1,Night (6:00 PM - 6:00 AM),85
19,Male,CSE,3,0,10,4,68,8,1,1,6,10,7,0,30,0,5,2,8,4,120,1,1,Afternoon (12:00 PM - 6:00 PM),68
27,Female,CSE,3,3,6,6,74,9,0,0,6,2,6,0,0,0,10,4,2,8,3,0,1,Night (6:00 PM - 6:00 AM),78
21,Male,DROPOUT,4,3,8,7,93,9,0,0,6,5,4,3,1,0,6,3,3,1,60,1,1,Night (6:00 PM - 6:00 AM),72
20,Female,BA,2,2,4,3,87,8,0,0,8,2,6,6,3,0,4,1,4,6,46,1,1,Morning (6:00 AM - 12:00 PM),80
23,Male,DROPOUT,2,4,6,2,20,6,0,0,6,0,6,4,40,0,7,6,5,7,30,1,0,Night (6:00 PM - 6:00 AM),86
22,Female,BBA,1,0,2,6,90,7,1,0,6,2,4,7,40,0,5,7,2,1,80,1,0,Night (6:00 PM - 6:00 AM),68
19,Male,CSE,0,3,7,6,88,6,0,0,7,1,4,3,120,0,5,7,6,4,0,1,1,Night (6:00 PM - 6:00 AM),74
19,Female,MBA,3,0,24,8,45,6,1,0,6,3,8,1,2,0,5,9,5,6,1,1,1,Night (6:00 PM - 6:00 AM),84
25,Male,CSE,1,2,15,7,85,8,0,0,5,2,10,7,35,0,4,7,2,9,240,1,1,Night (6:00 PM - 6:00 AM),60
20,Prefer not to say,CSE,4,2,7,7,86,7,1,0,7,1,7,6,10,0,4,9,5,1,1,1,0,Night (6:00 PM - 6:00 AM),90
25,Male,BBA,6,1,10,5,85,9,1,0,7,2,5,3,5,0,8,6,5,10,60,1,1,Morning (6:00 AM - 12:00 PM),83
26,Female,CSE,0,2,10,8,76,8,0,0,7,2,7,0,10,0,8,1,3,8,150,1,1,Night (6:00 PM - 6:00 AM),95
24,Male,BBA,3,0,10,5,20,8,0,0,6,2,3,6,15,1,5,5,2,4,60,1,1,Night (6:00 PM - 6:00 AM),82
23,Male,CSE,3,3,2,12,88,4,1,0,8,3,4,4,30,0,3,3,7,5,30,1,0,Night (6:00 PM - 6:00 AM),80
22,Male,CSE,5,1,8,6,64,5,0,1,7,1,2,4,15,1,10,7,5,9,15,1,0,Night (6:00 PM - 6:00 AM),80
20,Male,CSE,2,4,4,5,77,6,1,0,6,0,3,4,30,0,3,4,5,7,20,1,1,Night (6:00 PM - 6:00 AM),98
21,Male,CSE,0,1,24,7,79,4,0,0,7,2,3,0,30,0,1,9,8,4,240,1,1,Morning (6:00 AM - 12:00 PM),71
21,Male,MBA,3,5,7,5,78,6,0,0,6,0,8,7,30,0,10,6,2,10,30,1,1,Night (6:00 PM - 6:00 AM),60
20,Female,CSE,2,2,5,5,79,8,0,1,5,2,3,7,50,0,5,10,10,8,25,1,1,Night (6:00 PM - 6:00 AM),81
22,Male,CSE,6,0,6,4,69,9,0,0,6,0,4,6,45,0,8,9,7,5,6,1,0,Afternoon (12:00 PM - 6:00 PM),72
21,Male,CSE,4,3,12,1,50,3,1,0,7,4,3,0,25,1,10,5,5,3,40,0,0,Night (6:00 PM - 6:00 AM),80
22,Male,CSE,3,1,8,3,80,10,0,0,6,4,4,0,300,0,4,6,4,3,2,1,1,Night (6:00 PM - 6:00 AM),71
22,Male,CSE,3,3,8,4,68,8,0,0,8,1,8,6,30,0,4,5,6,6,30,1,0,Night (6:00 PM - 6:00 AM),85
19,Male,BHMS,12,1,7,4,96,4,0,0,10,0,6,5,60,0,8,7,2,5,30,1,1,Night (6:00 PM - 6:00 AM),70
21,Female,CSE,1,1,10,8,87,8,1,0,5,1,3,0,0,1,5,5,1,6,60,1,1,Night (6:00 PM - 6:00 AM),87
