Gender,Program_Stream,Preferred_Study_Time,Age,Weekly_Revision_Days,Number_of_Subjects,Assignment_Quality_Rating,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Phone_Usage_During_Study_Minutes,Caffeine_Intake_Cups,Daily_Study_Hours,Study_Hours_Before_Exam,Class_Attendance_Percentage,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Daily_Screen_Time_Hours,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Uses_AI_Tools,Uses_Handwritten_Notes,Final_Score_Percentage
Female,BCA,Night (6:00 PM - 6:00 AM),25,0,7,4,6,25,400,0,0.94,5.96697549445271,78.22,1,0,5.99,5.971150872050299,0,0.9824909250997034,1.972286853548364,4.973800145866829,6.995966891914486,1,1,79.84
Male,CSE,Night (6:00 PM - 6:00 AM),21,2,3,9,5,90,50,3,0.45,6.089266960209819,30.08,1,1,8.01,13.007045007355869,0,5.985694059435699,8.012659640867767,4.941751484177339,6.041638628425541,1,0,74.05
Male,B.DES,Night (6:00 PM - 6:00 AM),30,1,6,4,1,2,120,10,3.03,8.005750348734226,90.66,0,0,6.99,7.03047091361483,0,8.05723578815622,6.008788602783816,2.9774002660759105,7.9908992311483775,1,1,79.95
Female,CSE,Afternoon (12:00 PM - 6:00 PM),22,3,8,10,3,10,240,2,2.03,3.024080865905233,2.99,0,1,4.01,0.015648793594297272,1,4.0400618761427,8.946391747058174,7.942259697706811,0.997900248762617,1,0,80.16
Male,BCA,Night (6:00 PM - 6:00 AM),20,1,6,5,0,3,40,2,5.98,3.9947611165940327,84.87,0,0,6.99,5.0485974861309515,1,3.0342551534352387,9.00915772521675,6.97871114605856,7.022756850643945,0,1,90.05
Male,CSE,Night (6:00 PM - 6:00 AM),35,0,5,7,3,1,30,2,1.02,14.929421271752702,75.08,0,1,8.01,6.946179607375203,0,10.02301494794188,9.05553001551517,6.034724824365429,7.990795863515695,1,0,68.04
Male,CSE,Morning (6:00 AM - 12:00 PM),24,1,4,7,0,1,60,2,4.04,6.944803290749794,74.82,1,1,5.99,8.003888178570078,0,6.974527643203215,4.0514544816627724,9.954766333046987,6.982853843362411,1,0,71.83
Male,CSE,Afternoon (12:00 PM - 6:00 PM),25,5,6,9,4,40,6,2,4.06,12.054894254477807,33.1,0,0,10.03,3.023067864487851,0,3.006623671691781,6.981021836801671,10.010984693130517,7.948235516465006,1,1,84.93
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,7,3,0,60,3,3,3.99,8.007122101592536,88.53,1,0,7.0,4.98311090173086,1,1.0515363308603725,5.019285522921667,6.029919518425205,1.9784904210618108,1,0,75.99
Female,CSE,Night (6:00 PM - 6:00 AM),20,4,5,4,2,10,80,0,3.93,2.96411802707969,90.28,0,0,5.0,0.9686148288912709,0,10.012549204003932,9.975886517308219,5.961516389126509,3.9782715481818878,1,1,84.74
Female,BSC,Morning (6:00 AM - 12:00 PM),23,1,5,4,2,60,120,3,5.97,7.998972771521958,49.91,1,0,6.97,7.96651642764013,0,8.028885963115737,6.997398893750336,5.043907696750891,10.003641974368144,1,1,72.09
Female,CSE,Morning (6:00 AM - 12:00 PM),21,2,6,10,4,0,40,1,0.49,12.030818900505395,20.04,1,0,6.03,8.00289579082416,1,9.954859445342887,4.97775253029016,6.998128744231083,5.9859789387044255,1,1,70.12
Female,MBA,Night (6:00 PM - 6:00 AM),21,3,2,2,0,1,30,1,0.99,8.021171235934519,52.0,0,1,10.0,3.9658240719479894,0,4.0202418384024075,8.968292352130707,5.033234345386271,5.049565578069732,1,0,79.93
Male,BCA,Morning (6:00 AM - 12:00 PM),21,2,6,9,0,0,20,2,0.99,7.964141279012074,74.76,1,0,7.03,2.0408579883170077,0,4.970435857286059,9.023957842274026,5.00662757607246,6.9757082819722065,1,0,75.18
Male,CSE,Night (6:00 PM - 6:00 AM),20,2,6,5,4,30,180,1,4.03,7.926618403148637,19.71,1,0,8.0,5.014282916152991,0,1.9938057729435381,1.0077706816126075,5.988727699328463,7.032170181243198,1,1,80.17
Male,CSE,Morning (6:00 AM - 12:00 PM),21,0,4,7,6,10,30,2,2.04,0.9810387461679267,89.77,1,0,8.0,5.994432038341946,0,4.039874633978739,9.012045798019434,6.928854272383429,7.005047305977672,1,0,60.07
Female,CSE,Night (6:00 PM - 6:00 AM),20,5,11,5,0,0,0,3,0.99,8.051662280513865,64.83,0,0,5.99,3.997767230472705,0,5.009734663122064,5.017170023920515,1.9727204966543916,5.01853005986071,1,1,69.99
Female,B.DES,Morning (6:00 AM - 12:00 PM),20,1,7,6,2,10,6,1,2.03,18.039799032256752,85.08,1,0,6.01,5.030009565113014,0,4.022853543376498,6.005350120032326,10.016633661899187,7.0171346463021855,1,1,80.14
Male,BBA,Morning (6:00 AM - 12:00 PM),22,2,5,5,6,0,140,0,4.01,3.019117618388721,78.82,0,0,8.01,8.03719277977633,0,0.9948130272532971,1.9718561017018417,2.037617717355384,5.949051363402456,1,1,89.79
Male,CSE,Night (6:00 PM - 6:00 AM),19,3,4,8,5,10,60,2,1.0,9.992039959776848,88.4,1,1,8.97,2.9740957480870636,0,7.945993418930453,2.0057065192921106,8.965627782130117,1.9997346570123589,1,1,75.01
Male,BA LLB,Afternoon (12:00 PM - 6:00 PM),21,0,6,3,0,120,20,0,3.03,1.975928633505185,79.23,1,0,11.99,5.979664180416771,0,6.973774094603426,4.994090665382541,7.9985399454646275,3.9939771201538297,1,1,83.88
Male,MBA,Night (6:00 PM - 6:00 AM),21,2,6,6,4,40,56,0,4.0,3.9929041590186856,49.18,0,0,6.01,5.99008860686708,0,8.019074426697978,4.99480850321153,0.9890864352556423,5.973977655469582,1,1,84.91
Male,CSE,Night (6:00 PM - 6:00 AM),21,3,6,3,2,3,20,3,1.06,13.036416894363569,88.97,0,1,9.99,5.982675217667822,0,5.009385576581981,0.9744051749902742,6.0102240562940645,7.010556732872087,1,1,82.06
Male,CSE,Night (6:00 PM - 6:00 AM),26,2,3,9,4,3,600,0,2.96,3.047057224625427,30.35,0,0,6.98,6.949941088778032,1,7.046615689589916,0.959146637938417,8.002162388153229,6.039425655014352,1,1,97.89
Female,CSE,Night (6:00 PM - 6:00 AM),19,1,6,5,1,30,45,0,0.98,11.98780531272841,75.15,1,0,9.0,4.977397562095537,0,10.003550030451034,2.984614664527702,4.990904886593974,4.938606207765061,1,0,93.79
Male,MBA,Night (6:00 PM - 6:00 AM),58,1,4,7,6,50,46,1,2.0,6.118144046270969,66.99,0,0,5.0,9.980478223378437,0,6.974965223574627,1.0147919885004426,5.015639144970429,3.987724251588815,1,0,78.31
Female,LLB,Night (6:00 PM - 6:00 AM),24,0,7,1,0,5,10,2,2.01,6.004304400753988,79.04,0,1,5.99,9.966711110376282,0,9.99927586221307,0.9981175486993155,4.983078073172083,5.9713871287725695,0,1,85.92
Male,MBA,Night (6:00 PM - 6:00 AM),20,1,6,9,3,15,80,0,3.04,9.983837940736285,74.16,0,0,8.03,1.0122121359467937,0,5.027979694691928,4.048365619035407,7.000275051411226,5.0016485996796884,1,1,90.88
Male,CSE,Night (6:00 PM - 6:00 AM),21,2,5,5,5,20,90,1,6.0,6.068740401469223,79.15,0,0,7.0,4.9965100654382635,0,1.9507299723229365,4.9982227701327355,1.0188447058832497,5.992521100578847,1,1,82.17
Male,CSE,Night (6:00 PM - 6:00 AM),22,3,3,7,6,30,50,3,0.0,12.905051010678106,85.89,0,0,7.98,8.017121808685825,0,5.009692178970322,6.005286680599073,1.9822255684820267,6.986088750366453,1,1,92.92
Male,CSE,Morning (6:00 AM - 12:00 PM),35,3,7,7,0,600,65,4,1.03,4.0223611792857,19.88,1,0,9.97,6.972685040811679,0,0.9646549857256589,5.000450808718417,7.991216277938685,10.015836655913231,1,1,74.82
Male,BA,Morning (6:00 AM - 12:00 PM),19,4,6,8,5,100,40,10,3.02,5.996608867402823,80.15,1,0,5.02,5.017582658740841,0,1.0045625789031734,8.971177429521275,7.98634512736946,7.037579961810239,1,1,73.87
Male,CSE,Morning (6:00 AM - 12:00 PM),21,2,5,5,2,20,15,1,4.94,2.0674600753697194,90.16,0,0,5.98,2.0040141199727284,0,2.020369930944487,8.999417907385006,1.0110647008481246,7.061125410266771,1,1,67.94
Male,BHMS,Night (6:00 PM - 6:00 AM),22,0,7,6,0,4,56,0,1.0,8.028178854588807,91.91,0,0,7.0,6.4847871345525,0,3.0154748752811855,7.971022936534239,3.0085537656312775,9.983012132349126,1,0,74.85
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,6,5,4,15,9,3,0.95,8.00647972963997,95.64,0,0,6.98,6.044498341879064,0,9.037585311707874,8.998142368839792,3.9873208704193153,6.95817796374136,1,0,79.88
Male,BSC,Night (6:00 PM - 6:00 AM),22,0,5,3,2,40,60,2,3.98,4.030867152275881,75.95,1,0,6.0,4.003126155945895,0,6.007030640715256,2.9522646198148617,5.008341243725715,6.012843674856514,1,1,69.94
Male,BHMS,Night (6:00 PM - 6:00 AM),20,7,4,1,0,50,80,3,0.97,5.95082831559664,20.14,0,0,7.01,4.985395056570306,0,5.014401154673872,9.998115930627147,4.93118806455624,10.036989760737589,1,1,74.14
Male,CSE,Morning (6:00 AM - 12:00 PM),20,0,6,6,3,5,15,2,1.03,6.045036904493398,96.41,1,0,5.97,4.007795128599234,0,2.0153817876741504,2.0040155572844114,10.02043933047954,10.01868890560417,0,1,71.29
Male,BBA,Morning (6:00 AM - 12:00 PM),20,4,4,10,4,70,56,1,6.0,3.937365806779874,78.73,1,1,11.99,3.9737471566999893,0,9.972808330724664,10.005970374606825,7.021918040995095,7.036894725762076,1,1,87.16
Female,CSE,Night (6:00 PM - 6:00 AM),20,3,6,3,5,0,120,3,0.96,1.0166997114923413,91.9,0,0,2.99,4.995096958301035,0,3.99642541845953,8.96109042662531,5.987608722391392,5.994821001520754,1,0,71.97
Female,MBA,Night (6:00 PM - 6:00 AM),21,2,4,5,4,45,0,2,1.03,12.001659005763935,19.91,0,0,7.98,5.0562811934098555,1,5.93104846681662,7.013038707026932,4.982740715029158,0.9859992384998096,1,0,75.8
Male,CSE,Night (6:00 PM - 6:00 AM),20,4,7,5,5,5,120,1,0.96,7.917872474538663,72.31,0,0,5.99,12.950916440945715,0,6.010567968006726,8.017874792930273,8.998592384923494,1.002651342481954,1,1,82.1
Male,CSE,Night (6:00 PM - 6:00 AM),23,2,4,5,1,15,50,1,3.01,10.003211494815602,84.99,1,0,4.99,5.985348552431351,0,7.9228440263509485,2.9740112812097657,6.97773031024083,6.992407824151593,1,0,71.86
Female,BBA LLB,Night (6:00 PM - 6:00 AM),58,4,12,6,1,20,10,0,3.97,8.013135653564499,97.79,0,0,7.02,4.995906216545831,1,4.023809165809001,7.026726398109401,7.9815333990202175,4.015230004145915,1,1,9.95
Female,CSE,Morning (6:00 AM - 12:00 PM),22,6,6,8,0,120,10,2,4.99,7.969494226698342,74.13,0,0,7.99,3.9898370682542317,0,4.046359864753353,9.00511801433801,10.007533236505733,5.022273715045286,1,0,82.23
Male,CSE,Afternoon (12:00 PM - 6:00 PM),24,0,6,4,5,1,40,1,2.02,7.95283883176283,89.91,0,0,10.01,3.986113460451327,0,8.013984602980393,5.9983667069257915,8.019797935998973,7.02407248149279,1,0,71.24
Male,CSE,Night (6:00 PM - 6:00 AM),20,2,6,5,1,1,600,3,3.02,10.022926863849419,79.72,0,1,6.01,8.04696576133944,0,3.018312656651053,5.015402337841261,7.007778398955045,3.011727339175078,1,1,82.03
Male,CSE,Night (6:00 PM - 6:00 AM),23,0,6,7,5,15,40,3,3.04,8.01687754586934,77.8,0,1,6.97,2.984610099123475,0,5.03378534551265,6.043979395874376,4.07062920948575,8.00564606968836,1,0,76.17
Male,BBA,Afternoon (12:00 PM - 6:00 PM),19,2,7,7,2,60,10,1,2.0,10.01056580481256,55.4,0,0,3.99,6.011007191875939,0,4.987807036110665,4.996181330732965,10.030553256492956,7.018246464877573,0,1,93.47
Male,CSE,Night (6:00 PM - 6:00 AM),21,3,2,9,3,50,60,3,5.01,6.000411872039545,93.09,0,0,10.0,5.983009366313599,0,2.964318485930635,9.986601112840248,4.017994828815097,7.954913822278903,1,1,92.09
Female,BBA,Night (6:00 PM - 6:00 AM),21,2,6,8,0,15,100,3,0.99,17.97360806680308,80.02,0,1,7.01,9.01107229803018,0,4.997588861977596,8.056433987278627,8.017109319311196,5.004836408303866,1,0,33.29
Non-binary,CSE,Night (6:00 PM - 6:00 AM),20,3,5,10,3,40,60,5,4.01,12.105843938473287,75.94,1,0,12.0,4.0259530645718895,0,6.978607121835997,4.995310049407881,6.002123012232549,4.001205320818094,1,0,90.92
Female,CSE,Night (6:00 PM - 6:00 AM),22,3,8,3,0,30,50,2,2.01,9.986102997600447,74.07,1,0,12.02,7.997937064908799,0,3.0021524540079207,5.009944870851157,3.012348999381579,6.004894050028532,1,1,68.01
Male,BA LLB,Morning (6:00 AM - 12:00 PM),21,0,6,6,3,60,20,2,1.0,9.959700839249427,55.06,1,0,8.0,2.984139465025151,0,10.00714301065175,2.995298398923267,8.004835209784261,8.997987454373312,1,0,84.82
Male,CSE,Morning (6:00 AM - 12:00 PM),20,7,12,7,4,0,2,1,4.94,7.00253535964826,79.07,1,0,10.01,5.9965739295309115,0,3.986590475552591,8.956411183562622,9.025714289263545,6.009918896482525,1,1,93.23
Male,BA,Night (6:00 PM - 6:00 AM),30,3,3,6,4,30,60,1,3.01,0.9915713100507066,80.03,1,0,3.99,8.014841555060826,0,0.9799868849137271,4.991658918245253,7.993169386212893,5.9868024675301275,1,0,77.08
Female,CSE,Night (6:00 PM - 6:00 AM),24,1,5,5,4,5,20,3,3.01,12.98502312309939,76.2,1,0,8.01,13.024033246060348,0,7.939596836301662,7.0301388471112,6.991861703784464,1.0259429974631862,1,0,75.91
Female,BBA,Morning (6:00 AM - 12:00 PM),24,5,6,8,6,5,50,2,0.98,12.087308503897608,92.01,0,0,6.04,13.007129201628022,0,6.995266300953418,9.978035069981221,5.028827632593357,8.010878831419921,1,1,66.22
Female,CSE,Morning (6:00 AM - 12:00 PM),20,0,3,9,2,30,30,5,0.46,7.947373499418819,74.78,0,0,8.01,3.997795103885377,1,9.987750542457247,2.0357566346455402,0.9887439080825454,8.003460966569511,1,0,85.03
Female,BSC,Night (6:00 PM - 6:00 AM),27,1,5,10,7,15,30,1,9.05,13.001743913014241,90.86,0,0,8.02,6.035470730899903,0,1.989738866025645,3.0207125840922027,7.976877351937992,9.983979375592682,1,1,94.11
Female,BCA,Morning (6:00 AM - 12:00 PM),21,3,6,1,3,40,10,2,4.02,6.950498012323864,66.55,1,0,7.99,1.9826198317411097,0,1.0205155059685709,4.972760712931333,4.981693079602472,5.018726272809475,1,0,69.97
Female,CSE,Night (6:00 PM - 6:00 AM),19,4,6,6,2,10,240,1,0.99,1.9747977026442993,100.0,0,0,7.02,6.9885652652685835,1,6.0551075206247456,2.9673322812480403,4.01831885116256,5.004746578861475,1,1,75.09
Non-binary,CSE,Morning (6:00 AM - 12:00 PM),20,2,4,10,4,0,30,0,0.0,8.08087265634867,78.2,0,0,8.02,7.049752042140526,0,3.989992884269149,0.9665787238025567,7.065381733976681,3.982647988301147,1,0,93.14
Female,BBA,Night (6:00 PM - 6:00 AM),23,2,5,10,2,300,4,0,4.97,1.0131104200003493,89.81,1,1,6.0,5.9973164779025,0,3.0108251696823416,4.988915538459347,6.978277973275831,5.998698592510119,1,0,75.06
Male,CSE,Morning (6:00 AM - 12:00 PM),20,3,5,1,3,1,80,2,5.04,3.0125479611983432,73.94,0,1,6.0,8.018280062569318,0,2.007123410362029,8.97044640612564,5.015786953052788,7.014448827150938,1,0,60.07
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,3,10,0,0,100,0,4.0,0.9562365966898666,89.85,1,0,5.97,6.975400218749374,1,2.031816274221567,10.033085477972405,5.003762942649192,1.0126685915008289,1,0,76.18
Female,MBA,Night (6:00 PM - 6:00 AM),20,2,6,10,3,60,6,2,2.98,1.9802200576531679,80.35,1,0,6.0,6.027764612544056,0,4.974433189510773,7.967897943977999,5.027607074633228,5.0111856665270835,1,0,49.72
Male,CSE,Night (6:00 PM - 6:00 AM),21,3,6,8,5,45,30,0,0.52,8.08492559515036,79.68,1,0,4.01,4.9680850320413,0,2.973605607464361,2.975813845518349,2.0155723657135898,6.002125269470829,1,1,70.91
Female,BBA,Night (6:00 PM - 6:00 AM),25,0,6,9,6,45,240,0,3.97,20.023261551944174,98.03,0,0,11.99,9.966023870915837,0,9.97687270896693,7.041196299627013,5.0291242336940964,5.023561116888926,1,0,69.75
Male,BBA,Night (6:00 PM - 6:00 AM),22,0,5,3,4,50,9,1,2.05,7.984175226052662,91.98,0,0,9.98,2.0247547684350153,0,2.9364176661837518,0.9928548131988086,10.007148635586828,6.0284298233405025,1,1,67.88
Male,CSE,Morning (6:00 AM - 12:00 PM),21,2,6,6,0,15,360,0,3.04,10.020524596459019,80.19,0,0,8.0,6.989975245572498,1,1.9987099938560446,10.011431644363343,6.97957286602223,10.016934893291477,1,1,81.98
Male,BCA,Morning (6:00 AM - 12:00 PM),21,5,12,3,2,15,0,2,12.99,15.012468457321498,92.98,1,0,6.0,2.9932770948503524,1,8.970483088722279,1.0125992121952005,4.983359863863582,5.986507365375592,1,1,82.08
Female,BCA,Night (6:00 PM - 6:00 AM),23,0,8,10,3,45,120,2,5.98,9.960896785346904,51.6,1,0,10.97,10.011943583721688,0,2.007043175685496,9.960550850893105,3.005187219669173,0.9756983416795171,1,1,85.32
Male,CSE,Night (6:00 PM - 6:00 AM),22,2,4,7,5,0,600,2,8.92,6.982819982304129,91.94,0,0,7.0,7.991954145312186,0,5.9329153057394475,5.0217740576682885,5.011429634721084,5.987506741669364,1,0,94.19
Female,CSE,Night (6:00 PM - 6:00 AM),21,0,5,4,2,15,60,3,1.95,5.105021973574096,44.78,0,0,8.01,3.9709392680538986,0,4.998401429127469,10.016634248700306,5.990598253940948,6.0448717669196235,1,0,74.93
Male,CSE,Night (6:00 PM - 6:00 AM),25,7,4,9,0,25,140,1,1.96,8.018260468271597,52.02,1,0,6.03,4.984247668936753,0,6.992816821578032,3.017698263589155,10.049309025674061,4.006470017519998,1,1,98.1
Male,BCA,Morning (6:00 AM - 12:00 PM),21,1,6,10,3,0,20,3,1.0,1.9269100687745326,90.33,0,0,5.99,6.972961789537561,0,5.984718915620166,5.981592013990315,6.023031942555214,6.048840310434122,1,0,76.17
Female,CSE,Night (6:00 PM - 6:00 AM),20,2,6,4,0,5,70,0,0.99,4.0237668745496125,69.6,1,0,8.04,3.0322126068939617,0,8.027990276483271,9.0077830793142,0.9490062716837295,5.997239273448027,1,1,83.99
Male,BCA,Night (6:00 PM - 6:00 AM),24,2,3,5,0,600,20,5,0.46,12.06070113583309,90.82,1,0,6.0,6.033442902818776,0,7.977438277977568,7.995309307754363,4.996992549233099,4.994055543938311,0,0,70.99
Female,BCA,Night (6:00 PM - 6:00 AM),22,0,5,1,3,3,120,0,2.99,7.957871785132122,51.87,0,0,7.98,3.9766809661536184,0,6.008516819917463,2.0025262073819925,3.9748025489912515,1.9982990626912283,1,1,80.97
Male,BCA,Afternoon (12:00 PM - 6:00 PM),19,4,2,6,4,0,60,3,1.02,5.978719134475175,75.91,0,0,11.99,5.0120782504145165,0,1.9822830821017907,4.9789191986135615,8.046647225515304,4.997882937296705,1,1,33.4
Male,BA,Night (6:00 PM - 6:00 AM),21,0,6,10,2,40,80,2,1.02,6.067720314911655,85.17,0,0,8.98,7.992439764285319,1,10.046520522136879,1.994839928022194,6.94569217189651,3.982230715078053,1,1,74.06
Male,BBA,Morning (6:00 AM - 12:00 PM),20,0,5,9,7,35,120,2,0.94,8.001626310785197,94.96,1,1,8.0,13.040480101096513,1,6.996159568871967,1.0264968681327247,5.010246722259874,5.973613147873301,1,1,76.02
Male,CSE,Night (6:00 PM - 6:00 AM),30,0,8,6,7,50,0,2,5.0,9.993344372297134,67.09,0,0,7.01,5.0657214716923376,0,9.018950067813233,1.9477611527710954,5.003017779703309,8.011514745518335,0,0,80.24
Male,CSE,Morning (6:00 AM - 12:00 PM),21,1,4,8,3,20,1,2,1.96,7.937763049801611,82.86,1,0,5.01,7.0202972816306835,0,1.017096121907432,1.9900740454627934,8.019916516331064,5.024229056190344,1,1,80.14
Male,CSE,Night (6:00 PM - 6:00 AM),20,1,6,5,0,30,35,2,6.03,8.049869676716854,77.05,0,0,5.98,3.9857506094074924,0,7.0321241296028205,8.01732529641803,5.007898046008656,5.056156554195081,1,0,79.77
Female,CSE,Morning (6:00 AM - 12:00 PM),19,2,6,7,5,25,30,2,2.52,2.991220637283806,76.18,1,0,6.98,5.967854979072632,1,10.004096263681788,1.970493612422129,8.050636906909736,0.9900384422804943,1,0,85.75
Male,BCA,Morning (6:00 AM - 12:00 PM),22,3,5,1,6,10,20,2,2.97,5.8988701435152535,88.83,0,0,8.01,5.0067885287987,0,0.9630575930076197,7.010858927817306,8.022461994424345,1.9919001765146926,1,1,88.06
Female,BA LLB,Night (6:00 PM - 6:00 AM),21,0,5,8,4,5,120,0,2.98,7.926742581162042,3.18,0,0,7.01,12.995675687168855,0,1.0124214778699212,7.012721822954124,8.95502139062054,4.982286335008424,1,0,90.99
Male,BSC,Night (6:00 PM - 6:00 AM),23,0,8,3,0,35,60,0,1.99,0.9738401596353679,77.01,0,0,7.99,4.9599907178304,0,7.007771136626083,1.995845951961198,8.034361530347988,5.025855810586067,0,1,87.75
Male,CSE,Morning (6:00 AM - 12:00 PM),22,0,12,9,1,30,60,3,2.43,7.950024302180676,85.24,0,0,9.95,4.0022014850559255,0,9.914863714115883,5.008170855486954,1.0049712142086256,4.018718706421641,1,1,85.73
Male,CSE,Night (6:00 PM - 6:00 AM),24,4,7,4,7,45,40,0,5.01,5.957332193083081,85.95,0,0,7.98,3.0585911068764804,0,4.953118237687707,8.0441743123336,7.034403061900821,5.979858486296335,0,0,74.97
Male,CSE,Morning (6:00 AM - 12:00 PM),22,7,5,7,4,2,300,0,2.99,8.109220632818571,85.09,0,0,10.02,7.022348193492258,0,8.019795026000661,1.9817632921292663,4.992240987191711,4.979278231799979,1,0,10.04
Female,CSE,Morning (6:00 AM - 12:00 PM),19,5,7,7,7,30,40,0,3.03,6.0329582050936486,90.99,0,0,7.99,3.967774884464957,1,3.039828727932621,1.9623571942466616,6.97400451968203,6.021877446117124,1,1,82.04
Female,BBA,Night (6:00 PM - 6:00 AM),21,0,5,8,2,50,9,2,0.97,11.879940773339948,95.98,1,0,1.99,5.999489249844328,0,9.997681048483761,5.988486673298543,4.96937848247942,7.008801284258009,1,0,75.92
Male,CSE,Night (6:00 PM - 6:00 AM),21,0,12,8,0,70,60,2,1.98,7.985358093213457,98.06,0,0,7.01,8.010358691073161,0,2.02269135752915,9.973025823433778,9.025972633948683,7.017418741342333,1,1,77.92
Male,MBA,Night (6:00 PM - 6:00 AM),22,3,7,6,3,0,10,3,1.95,17.995831171541948,76.12,0,0,6.99,9.0136585427434,1,7.003060911301086,9.010443158941236,5.019507159053713,7.9797244928286215,1,1,89.93
Female,CSE,Morning (6:00 AM - 12:00 PM),20,1,2,7,4,15,60,2,4.97,4.931200695151628,75.71,1,0,6.03,7.954615025064535,0,7.00102088588707,2.9876450727003316,8.9855148910184,5.956872243540316,1,1,72.07
Female,BHMS,Night (6:00 PM - 6:00 AM),20,3,6,4,1,120,66,1,3.96,10.024893060885512,81.33,1,0,5.99,5.996745700945424,0,6.9959851799673825,10.016629662954774,4.934661967319713,8.979903723449906,1,0,88.79
Non-binary,CSE,Morning (6:00 AM - 12:00 PM),21,2,7,9,5,3,6,1,3.03,17.904906940474874,90.58,1,1,4.98,4.007239966491411,0,4.002263507717764,1.0078979038293905,3.026909325193096,6.015796689175873,1,1,98.0
Male,CSE,Night (6:00 PM - 6:00 AM),21,1,5,6,6,4,30,0,3.98,6.051098553845927,84.84,0,0,10.02,8.994825600995808,0,10.010891131802417,6.9814148610826665,6.950141261817109,8.048486972785376,1,0,68.14
Male,CSE,Morning (6:00 AM - 12:00 PM),21,2,4,4,3,25,80,0,3.0,8.067150099528336,73.98,1,0,8.0,2.9464949261512046,0,6.988735655647473,5.974976110437611,2.0531961645587113,6.990136031798619,1,0,91.15
Male,CSE,Night (6:00 PM - 6:00 AM),21,0,8,7,0,25,60,2,0.99,5.109589342021197,78.09,0,0,5.98,2.995793618260413,0,8.034958223455654,4.962215635787366,9.964630341917132,6.052272066103727,1,1,78.02
Female,CSE,Afternoon (12:00 PM - 6:00 PM),22,0,4,8,5,20,30,2,1.96,9.926663775674122,33.69,1,0,7.01,7.021749952880543,0,9.971953635463468,2.0285175026350695,8.000344463435605,7.019059376336577,1,1,90.06
Female,CSE,Night (6:00 PM - 6:00 AM),22,0,4,5,6,15,60,2,0.99,4.936140146071473,91.58,1,0,7.99,2.9841348711127593,0,3.0477011367441653,7.014224919085773,10.005628568685239,7.968004706651504,1,1,73.91
Male,BBA,Night (6:00 PM - 6:00 AM),20,2,5,8,4,50,600,2,2.02,12.032266409044766,67.88,1,0,5.98,2.986965258714409,0,1.9939574861617018,1.9888576088219942,3.008928003139845,6.004915948767927,1,0,69.99
Female,BA,Night (6:00 PM - 6:00 AM),21,1,3,7,6,3,5,3,0.96,7.0550922175846384,73.51,1,1,6.0,9.03877144036664,0,1.9985409228294755,4.016443715654785,5.007935303637584,10.019843840268049,1,1,81.82
Male,MBA,Night (6:00 PM - 6:00 AM),20,2,4,3,6,0,0,4,3.03,8.037683053708683,3.01,0,0,7.0,1.9944572626712511,0,5.982399830542954,6.970045904354733,4.003191889522174,5.944291286888497,1,1,91.07
Male,BBA,Night (6:00 PM - 6:00 AM),21,0,5,7,0,45,60,2,0.47,3.050295939324742,92.06,1,0,9.97,5.003103795179811,0,10.011480448518308,1.976270914102074,1.9893781006266456,10.014801813153165,1,1,68.02
Female,CSE,Morning (6:00 AM - 12:00 PM),19,1,7,8,0,240,60,1,0.99,3.0641360884348643,0.36,0,0,5.98,5.948285709699997,0,4.989438235881805,2.973561296659406,6.994532187733684,10.026935167345659,1,1,70.16
Male,BHMS,Night (6:00 PM - 6:00 AM),20,1,6,8,2,4,50,0,2.52,2.0094213331402244,50.03,0,1,9.04,2.970796466803773,0,5.986668786596924,4.007502429408239,7.984049828529151,6.009161239565863,1,1,80.12
Female,CSE,Night (6:00 PM - 6:00 AM),20,0,7,8,6,5,40,3,1.98,6.990098889359295,92.24,1,0,8.0,6.060735524034646,0,4.017188084111103,2.9836000892743306,8.002835533669632,6.998582381586447,1,0,80.17
Male,MBBS,Afternoon (12:00 PM - 6:00 PM),24,0,6,6,0,40,66,1,8.0,1.936266857540635,68.13,0,0,4.03,6.545919284970386,0,9.032560130939972,3.9605606995507427,5.9570819733627465,6.9960282064212755,1,1,83.17
Male,CSE,Afternoon (12:00 PM - 6:00 PM),21,2,5,8,0,15,10,1,8.99,6.986113498932398,19.9,1,0,5.01,7.013116242235193,1,9.970778724075661,6.002477070793817,10.007719424765678,4.994686967614837,1,0,71.9
Male,BCA,Night (6:00 PM - 6:00 AM),19,2,6,8,3,3,360,2,5.0,5.993250733068074,79.68,1,1,5.02,2.9365692655499624,0,4.0231497175546425,5.015542393700573,5.997585472432157,7.972989988281477,1,1,78.07
Male,BBA,Night (6:00 PM - 6:00 AM),22,1,4,4,3,3,5,2,0.0,17.955761299155895,74.06,0,0,9.01,8.963063202417064,0,4.034991643527722,5.996312733205399,8.020590067479516,6.984208889730053,1,1,86.09
Male,BBA,Morning (6:00 AM - 12:00 PM),21,1,4,2,1,60,360,2,2.94,13.998219420376522,54.66,0,0,5.98,2.962319604009873,0,2.95050852076007,6.030913834287703,3.992569257166991,6.99043162984697,1,1,79.91
